hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
0.437964733,0.652367864,0,212.13995,0,-4.727,0,86.092,22050,0,0,0.431,0,0.783,212.14,3,1,TRAQUJD128F933BBF9
0.305093197,0.548674175,0,164.44036,0,-17.124,0,86.633,22050,0,8,0.377,0,0.485,158.79,1,0.985,TRAQURF128F932BAFA
0,0.35967774,0,282.33098,0,-16.547,0,173.661,22050,0.334,9,0.014,1,0.338,275.992,4,0,TRAQUZJ128F92F7059
0.349981054,0.449689259,0,267.91138,0,-8.945,0,93.368,22050,0.135,5,0,0,0.262,254.247,4,0.652,TRAQUBY128F42671D0
0.370962958,0.622940428,0,220.47302,0,-11.206,0,139.898,22050,4.801,7,0.11,1,0.43,209.038,4,0,TRAQBGF128F429C893
0.413237884,0.588370653,0,204.38159,0,-6.134,2005,153.977,22050,0,11,0.429,0,0.413,196.824,4,0.824,TRAQBNL128F4254D13
0.399431544,0.659251521,0,275.19955,0,-6.73,0,120.029,22050,0.276,6,0.19,0,0.368,260.4,7,0.453,TRAQBVO128F425D1F9
0.37632596,0.558481253,0,182.22975,0,-11.498,0,128.43,22050,0.432,7,0.62,1,0.729,175.299,4,0.241,TRAQBGZ128F932CD62
0.271250596,0.488206851,0,298.89261,0,-4.03,2009,96.521,22050,0,11,0.645,0,0.648,290.783,1,0.218,TRAQBXG128F9352821
0.389847527,0.551427307,0,203.96363,0,-10.881,2009,132.073,22050,2.595,0,0.529,1,0.582,199.918,1,0,TRAQBTU128F931BB1D
0.550212244,0.747556581,0,201.06404,0,-8.011,0,96.058,22050,0.52,6,0.665,0,0.525,190.02,4,0.99,TRAQBTT128F427AE7D
0.351023682,0.428252654,0,188.89098,0,-19.27,2005,94.73,22050,0.403,1,0.051,1,0.506,183.827,4,0.798,TRAQBNL128F421DC67
0.30474366,0.496244737,0,222.14485,0,-7.911,0,95.136,22050,0,7,0.914,1,0.752,222.145,1,0.049,TRAQBSN12903CF6797
0.340632714,0.558384455,0,221.88363,0,-12.783,0,176.536,22050,0.543,2,0.674,1,0.716,213.42,4,0.612,TRAQBCD128F92EE352
0.498563611,0.731590592,0,305.162,0,-6.569,0,90.031,22050,0.932,1,0.462,0,0.542,297.494,4,0.801,TRAQBRP128F92DFCEF
0.372179878,0.49399508,0,295.91465,0,-12.022,0,106.534,22050,0.265,2,0.566,1,0.464,281.281,4,0.918,TRAQGWU128F93275F9
0.326816074,0.510577268,0,225.98485,0,-22.196,0,107.368,22050,5.41,11,0.473,1,0.361,210.82,3,0.778,TRAQGHF128F4263CCB
0.582346374,0.851351443,0,280.00608,0,-5.342,2003,117.574,22050,0,9,0.501,1,0.6,276.764,4,0.956,TRAQGNV128C7196894
0,0.384720138,0,239.33342,0,-6.947,2007,179.912,22050,0,1,0.866,0,0.557,234.33,4,0.331,TRAQGID128F932232D
0.389314397,0.447009091,0,390.37342,0,-8.415,0,119.992,22050,2.229,4,0.52,0,0.519,376.245,4,0.947,TRAQGZY128F425E791
0.292906769,0.595645308,0,237.89669,0,-7.441,0,163.664,22050,0,11,0.586,0,0.633,229.988,4,0,TRAQGXT128F4239CE0
0.385124119,0.468976865,0,194.71628,0,-13.362,0,80.029,22050,2.363,4,0,1,0,185.162,3,0.562,TRAQGWN12903CE658C
0.359260264,0.520726488,0,227.76118,0,-6.53,2007,90.993,22050,4.319,6,0.785,1,0.745,214.494,4,0.42,TRAQGLM128EF356DEA
0.373862971,0.448892805,0,192.67873,0,-10.338,2002,114.495,22050,0.143,5,0.455,1,0.383,184.645,4,0.158,TRAQGRI12903CEE1DA
0.621085212,0.775946184,0,316.76036,0,-8.724,1995,145.99,22050,3.257,0,0.613,1,0.612,311.136,4,0.434,TRAQGMY128F425A2F5
0.384611084,0.523714637,0,175.20281,0,-12.551,1976,119.053,22050,0.154,0,0.757,1,0.726,162.36,4,0.158,TRAQTYT12903D134AC
0.32288249,0.413165862,0,119.27465,0,-13.305,1990,178.936,22050,2.159,2,0.307,1,0.274,115.264,4,0,TRAQTCE128F92E341E
0.428650989,0.608824805,0,204.93016,0,-6.971,1997,92.957,22050,1.232,2,0.647,1,0.04,192.18,1,0,TRAQTBF12903CCC1B7
0.779968005,0.847451713,0,223.99955,0,-3.709,2003,156.005,22050,0.409,7,0.704,1,0.611,218.511,4,0.614,TRAQTKV128F427BFA5
0.320789935,0.418381812,0,216.81587,0,-12.241,0,92.932,22050,0.31,4,0.588,1,0.472,212.602,4,1,TRAQTEH128F427DD91
0.429545085,0.592699548,0,361.24689,0,-8.294,1994,167.504,22050,0,2,0.954,0,0.748,361.247,3,0.859,TRAQTOS128F428E94B
0.31318008,0.472468368,0,272.03873,0,-6.564,2002,112.398,22050,0,6,0.278,1,0.392,265.282,4,1,TRAQTRL128F428C2AF
0.447330487,0.749077779,0,233.74322,0,-3.734,2005,114.127,22050,0,4,0.512,0,0.505,225.448,4,0.979,TRAQDBO128F92ED2AC
0.433357015,0.537288298,0,150.90893,0,-5.651,0,117.623,22050,0.189,6,0.632,1,0.519,139.163,4,0.582,TRAQDYJ128F14989F8
0.233939609,0.374570027,0,206.78485,0,-7.377,0,144.045,22050,0,0,0.113,1,0.35,199.488,4,0.257,TRAQDVL128F9311923
0.556477415,0.833590335,0,213.60281,0,-10.606,2005,130.298,22050,0,1,0.579,1,0.534,213.603,4,0.87,TRAQDZZ128F42AF66A
0.381369229,0.489936789,0,264.12363,0,-16.553,0,138.356,22050,0,10,0.651,1,0.675,258.27,3,0.698,TRAQDWW12903CF4274
0.529995833,0.747684076,0,163.83955,0,-8.951,1976,131.554,22050,2.264,9,0.766,1,0.702,156.23,4,0.318,TRAQDXL128F4260EB8
0.395791274,0.042848266,0,153.96526,0,-16.87,1999,150.784,22050,0,7,0.724,1,0.662,143.418,4,0,TRAQDXM128F421F033
0.568350503,0.779838092,0,190.32771,0,-13.374,1994,86.8,22050,0.154,5,0.912,1,0.768,183.821,4,0.85,TRAQDUR128F931B4E9
0.590449277,0.851073009,0,251.21914,0,-4.518,2007,102.889,22050,0,8,0.35,0,0.448,248.674,4,0.989,TRAQDID128F92FF26D
0.48818139,0.600195393,0,324.93669,0,-9.2,2000,144.005,22050,0.2,7,0.378,1,0.423,310.526,4,0.445,TRAQDZM128F426444D
0.351841896,0.484311162,0,260.93669,0,-6.121,2001,122.761,22050,4.505,8,0.705,1,0.631,257.747,4,0.671,TRAQDSN128F42934A2
0.390672367,0.524435669,0,817.37098,0,-17.135,0,103.27,22050,0.886,10,0.659,0,0.531,812.135,4,0.474,TRAQDCD128F935F863
0.34038543,0.456852846,0,384.13016,0,-7.479,1993,102.473,22050,0.387,7,0.327,0,0.489,377.574,4,1,TRAQDXE128F92C3197
0.576294651,0.764287182,0,229.69424,0,-6.525,0,157.103,22050,0,1,0.749,0,0.611,223.086,4,0.791,TRAQVUG128F4286DE3
0.405234691,0.626803106,0,292.91057,0,-9.11,2010,89.949,22050,0.413,6,0.539,0,0.639,289.808,4,0.588,TRAQVDI128F42969C8
0.529166983,0.713782886,0,556.06812,0,-6.817,2009,122.984,22050,0,9,0.099,0,0.46,538.674,5,1,TRAQVJM128F9310F20
0.461230677,0.751216348,0,204.90404,0,-4.696,2008,135.264,22050,0.322,3,0.494,0,0.44,197.683,4,0,TRAQVFU12903CDCB07
0.447386029,0.744844377,0,225.82812,0,-3.951,2008,130.053,22050,1.303,7,0.228,1,0.554,222.203,4,0.864,TRAQVQM128F933DFEB
0.384549528,0.590131052,0,149.65506,0,-3.375,2000,84.758,22050,0.177,0,0,0,0,138.739,1,0.537,TRAQVSH128F92EF9A5
0.360871465,0.679011869,0,288.65261,0,-6.225,0,159.991,22050,0.087,3,0.314,0,0.387,281.269,4,1,TRAQVUG128F145EB2E
0.322590158,0.374041434,0,226.95138,0,-7.66,0,92.017,22050,2.247,0,0.023,0,0.387,213.896,4,0.828,TRAQVTL128F42B2A06
0.852186238,0.892688611,0,188.89098,0,-6.969,0,131.953,22050,3.855,5,0.657,1,0.453,174.225,4,0.28,TRAQVOG128F9340E58
0.334072669,0.513264476,0,210.93832,0,-14.064,1998,160.313,22050,0.252,7,0.871,1,0.665,204.359,4,0.915,TRAQVLJ128F4283F4D
0.291449548,0.359297439,0,155.14077,0,-10.631,0,213.995,22050,0,1,0.552,1,0.503,147.586,1,0,TRAQVJC128F932E431
0.559925869,0.803810768,0,137.79546,0,-12.436,1988,123.293,22050,3.164,9,0.623,1,0.475,137.795,4,1,TRAQVWM128F426CFAD
1.021255587,0.90284076,0,329.53424,0,-5.019,1995,111.201,22050,0,5,0.055,0,0.419,311.025,4,1,TRAQVTO128F14696A6
0.270025245,0.439789947,0,169.66485,0,-5.782,2003,94.318,22050,0.316,3,0.9,1,0.871,166.226,4,0.819,TRAQVMY128F424C862
0.379651219,0.540750151,0,184.68526,0,-20.691,1960,87.806,22050,0.297,7,0.095,1,0.535,174.631,4,0,TRAQVCT12903CD7F32
0,0.13278712,0,289.64526,0,-8.603,0,112.838,22050,0,9,0.267,1,0.359,289.645,4,1,TRAQAVX128F42A13D7
0.358435364,0.562614768,0,218.5922,0,-5.41,1999,124.004,22050,3.228,7,0.034,0,0.362,212.457,4,0,TRAQAPL12903CB18F0
0.467885511,0.691850737,0,302.52363,0,-5.346,0,166.809,22050,3.843,9,0.631,1,0.508,300.013,4,0.487,TRAQAYU128EF340AD0
0.423976263,0.634764556,0,165.82485,0,-4.829,2006,189.824,22050,7.303,2,0,1,0,156.067,4,1,TRAQADQ12903CDCEF5
0.15726743,0.330992398,0,186.90567,0,-10.974,0,113.93,22050,3.518,4,0.418,1,0.558,182.526,3,0.841,TRAQAYR128F427DC4C
0.565045659,0.744734767,0,226.92526,0,-9.67,1996,165.038,22050,0.148,1,0.771,1,0.75,215.04,4,0,TRAQAIW12903C9B61E
0.323997369,0.421853164,0,17.60608,0,-9.332,0,117.101,22050,0.34,0,0,1,0,17.606,4,1,TRAQAXL12903C9AA01
0.475085634,0.687023631,0,159.68608,0,-8.871,1994,136.211,22050,0,8,0.98,1,0.727,156.642,4,0.909,TRAQAMG128F934AED9
0.430897609,0.567510986,0,68.362,0,-19.776,1988,149.91,22050,0.073,0,0.793,1,0.651,65.19,4,0.75,TRAQACX128F92FE83D
0.326429668,0.491695071,0,183.27465,0,-3.177,0,163.604,22050,0.101,10,0.243,1,0.305,183.275,4,0.424,TRAQACB128F4263F7B
0.287481174,0.569988889,0,277.89016,0,-7.319,2004,125.05,22050,0,9,0.42,0,0.515,261.637,3,0.761,TRAQEKD128F425293D
0.322590158,0.374041434,0,235.12771,0,-10.677,0,72.305,22050,0,9,0.352,0,0.334,229.674,3,0.714,TRAQEOO128F9336721
0.372314996,0.526127033,0,292.5971,0,-5.193,0,123.978,22050,0.142,4,0.24,0,0.259,283.162,4,1,TRAQEKV128F147B762
0.473613189,0.713322147,0,115.35628,0,-11.092,1998,158.304,22050,0.073,9,0.232,1,0.296,109.714,7,0.627,TRAQELD128F4274F52
0.403682949,0.505378203,0,287.32036,0,-8.581,0,98.929,22050,0.398,9,0.612,0,0.486,263.819,4,0.728,TRAQESC128F92D9527
0.437001919,0.559317502,0,195.39546,0,-3.215,1999,172.502,22050,0.282,9,0.438,1,0.428,190.578,1,0,TRAQEFY128F42A0036
0.371026654,0.575982702,0,265.84771,0,-7.855,1992,124.553,22050,0,1,0.266,1,0.269,258.786,4,0.983,TRAQEEB128F9332D97
0.396855869,0.653937821,0,108.45995,0,-18.871,0,124.734,22050,0,1,0.364,1,0.418,105.424,1,0,TRAQEJH12903CF048F
0.550422825,0.84219335,0,321.48853,0,-4.146,1999,156.261,22050,0,2,0.593,1,0.319,303.659,4,0.435,TRAQEUQ128F425282E
0.344871922,0.484893131,0,252.26404,0,-14.655,1976,162.771,22050,0.297,4,0.374,1,0.231,249.435,1,0,TRAQEZO128F9345243
0.386630837,0.540881349,0,218.09587,0,-15.459,0,131.624,22050,0.456,4,0.598,1,0.53,213.031,1,1,TRAQELO128F42595F5
0.804219797,0.833178561,0,214.12526,0,-10.65,1998,139.95,22050,0.253,0,0.342,1,0.43,205.798,4,0,TRAQEOP12903CA65E2
0.675117719,0.782984211,0,190.9024,0,-4.531,2006,91.145,22050,0.218,5,0.557,1,0.524,190.902,4,0.664,TRAQEVV128EF34E413
0.448653471,0.641197515,0,277.39383,0,-14.15,1996,109.889,22050,0.325,2,0.62,1,0.547,265.903,3,0.646,TRAQEOG128F9353981
0.402044106,0.584998278,0,303.51628,0,-7.751,2008,85.006,22050,0,4,0.391,1,0.412,289.977,4,0.52,TRAQJAU128F42585AD
0.466394434,0.535492536,0,186.51383,0,-6.54,1982,165.979,22050,0.148,2,0.571,1,0.517,180.814,4,0.364,TRAQJAM128F14AC5E8
0.392325283,0.48040197,0,268.61669,0,-6.093,0,85.068,22050,0,0,0.392,0,0.409,262.624,7,0.849,TRAQJBN12903CC16B5
0.307504806,0.40475607,0,87.14404,0,-3.254,0,137.07,22050,0.125,11,0.099,0,0.362,83.273,4,0.113,TRAQJOE128F92F1D58
0.23609882,0.341768516,0,293.90322,0,-14.956,0,78.01,22050,8.197,0,0.492,1,0.573,274.471,4,0,TRAQJAO128F93289C4
0.25656218,0.329803211,0,167.49669,0,-10.469,0,86.999,22050,0.193,4,0.115,1,0.275,157.989,4,0.638,TRAQJLZ128F930BD03
0.345446816,0.480377596,0,278.41261,0,-10.882,0,90.094,22050,10.292,4,0.445,0,0.503,267.233,3,0.788,TRAQJLD128F9350D44
0.386669092,0.51644378,0,170.81424,0,-9.681,2002,107.584,22050,0,4,0.64,1,0.6,164.809,4,0.719,TRAQJOP128F424C3D2
0.370540726,0.537385267,0,248.0322,0,-6.351,0,101.471,22050,0,6,0.297,1,0.426,235.294,7,0.435,TRAQJBM128F428DA47
0.603876487,0.765254692,0,125.33506,0,-10.609,2008,100.06,22050,0.42,10,0.728,1,0.709,116.5,4,0.681,TRAQJFK128F428508A
0.252973066,0.350274444,0,3.5522,0,-15.118,0,110.76,22050,0,2,0,1,0,3.552,3,0.143,TRAQJKM128F93578DA
0.544257506,0.73379894,0,168.30649,0,-10.351,1994,170.217,22050,2.003,4,0.086,1,0.316,168.306,4,0,TRAQJGB128F426A9B6
0.290403491,0.509363727,0,287.37261,0,-14.64,0,43.991,22050,0,0,0.51,0,0.323,261.979,1,0,TRAQJNQ12903CBD304
0.402033856,0.563421563,0,497.13587,0,-9.507,1997,96.028,22050,0.717,5,0.799,1,0.81,478.894,5,1,TRAQJSB128F1454BB2
0.791500973,0.929030287,0,211.12118,0,-5.646,0,126.725,22050,0.177,0,0.705,1,0.573,204.074,4,0.626,TRAQJMP128F92E3821
0.219369575,0.473486936,0,269.53098,0,-6.025,0,100.034,22050,0.171,10,0,0,0.085,269.531,4,0.03,TRAQJNA128F425D4F0
0.267124867,0.360729206,0,194.82077,0,-9.865,0,123.249,22050,0.107,2,0.59,1,0.457,192.238,3,0.985,TRAQLTJ128F92E7FEE
0.325898536,0.473899746,0,233.11628,0,-9.443,0,127.989,22050,5.7,10,0.542,0,0.585,205.224,4,0.41,TRAQLFD12903CE16C7
0.409134869,0.618765785,0,271.5424,0,-8.227,0,91.775,22050,0,9,0.058,1,0.338,263.268,5,0.341,TRAQLWZ12903CC77C2
0.370620402,0.544161995,0,393.89995,0,-7.736,1995,135.39,22050,0.357,2,0.049,1,0.367,389.671,4,0.5,TRAQLNE128F42AC1AF
0.638906377,0.818042044,0,60.13342,0,-20.11,0,65.61,22050,0.712,7,0.399,1,0.473,60.133,4,0.75,TRAQLMY128F42313D6
0.382426584,0.501785968,0,267.36281,0,-9.752,2005,118.975,22050,0,0,0.002,1,0.243,254.949,4,0.924,TRAQLXW128F4278459
0.75292789,0.82735726,0,229.0673,0,-6.947,1998,101.43,22050,0.409,0,0.667,1,0.799,219.208,4,0.415,TRAQLOD128F145EC9D
0.34852689,0.516021359,0,147.40853,0,-13.051,0,168.34,22050,0.321,0,0.535,1,0.588,144.486,4,0.563,TRAQLIE128F931C3F3
0.397775654,0.56412895,0,156.21179,0,-11.375,0,42.086,22050,0.171,3,0,1,0,151.632,4,0,TRAQLOT12903CE025B
0.323634923,0.448026304,0,134.1122,0,-16.327,0,191.863,22050,0.833,10,0.688,1,0.529,131.582,1,0.045,TRAQOOU12903CBE70D
0.503362448,0.700679842,0,352.44363,0,-8.013,1983,106.136,22050,0.194,8,0.317,1,0.476,329.979,4,0.295,TRAQOOL128F93030A4
0.545865917,0.748320703,0,192.62649,0,-12.366,0,90.103,22050,0.415,9,0.503,0,0.489,187.675,4,0.686,TRAQOXP128F4275511
0.628228387,0.826513629,0,315.16689,0,-13.097,0,100.075,22050,0,2,0.462,1,0.656,293.21,4,0.298,TRAQOXO128F42636BD
0.4260093,0.595645308,0,228.96281,0,-11.627,1992,115.862,22050,0.106,0,0.453,1,0.437,219.04,5,0.889,TRAQOSE128F42575EF
0,0.184250147,0,298.9971,0,-8.188,0,126.884,22050,0.543,7,0.495,1,0.445,290.418,4,0.213,TRAQOLQ128EF3531E3
0.317036752,0.585610141,0,136.04526,0,-9.146,1995,141.469,22050,0,5,0.916,1,0.594,130.287,4,1,TRAQOMM12903CC1D1C
0.54724366,0.760636112,0,205.24363,0,-11.536,0,111.963,22050,0,11,0.115,1,0.496,192.604,4,0.871,TRAQOFP128F92FF669
0.442968189,0.499308967,0,226.37669,0,-2.957,2010,144.052,22050,0.218,0,0.511,1,0.534,221.333,4,0.485,TRAQOOW128F932FA3C
0.348215008,0.477946575,0,179.3824,0,-6.904,0,103.063,22050,0.34,3,0.654,0,0.653,174.643,4,0,TRAQOPC128F422850C
0.457981674,0.732571745,0,251.402,0,-10.062,2001,127.27,22050,0.282,5,0.054,0,0.325,237.819,5,0.974,TRAQKZA128F9306913
0.601186059,0.775797363,0,130.63791,0,-13.143,1982,87.657,22050,0.086,2,0.674,1,0.659,116.686,5,0.826,TRAQKVC128F425E65C
0.411495406,0.571640368,0,47.28118,0,-8.878,2009,64.101,22050,0.194,6,0.445,0,0.54,44.756,1,0.278,TRAQKCW128F9352A52
0.332324178,0.439080215,0,173.19138,0,-13.029,0,100.009,22050,0,0,0.191,1,0.479,166.208,4,0.324,TRAQKTC128F429211E
0.310309149,0.410145992,0,309.49832,0,-7.821,2006,115.072,22050,0.411,9,0.717,1,0.704,300.809,4,0,TRAQKIM128F42618D0
0.407344288,0.606193496,0,298.05669,0,-4.304,0,180.974,22050,0,10,0,0,0.288,295.184,4,0.122,TRAQKCG12903CBE810
0.434621852,0.426512761,0,321.20118,0,-9.332,0,131.128,22050,0.2,4,0.593,1,0.515,317.632,5,0.539,TRAQKAH128F92D62A7
0.338999979,0.515344518,0,227.39546,0,-8.811,1999,121.832,22050,2.241,2,0.152,1,0.278,218.552,1,0.553,TRAQKPR128F427DDF8
0.449602656,0.640695921,0,60.21179,0,-7.459,2002,87.599,22050,0.073,2,0.048,1,0.457,60.212,4,1,TRAQKUB128F1460B81
0.302255689,0.491071814,0,230.37342,0,-8.634,1992,109.001,22050,0.445,5,0.615,1,0.305,221.344,4,0.558,TRAQKVM128F145BB26
0.30285542,0.582365879,0,206.70649,0,-6.6,0,150.023,22050,0,0,0,1,0,196.841,4,0,TRAQCFJ128F92FFED9
0.355907642,0.45430156,0,276.63628,0,-9.254,0,99.139,22050,0.2,7,0.632,1,0.659,255.837,4,0.816,TRAQCTA12903CCE568
0.479308951,0.675203997,0,267.36281,0,-4.41,2009,160.071,22050,0,1,0.506,0,0.502,262.891,4,0.948,TRAQCFH128F92FE30F
0.370703169,0,0,119.66649,0,-9.322,0,80.8,22050,0,6,0.482,1,0.418,119.666,4,0.64,TRAQCIO128EF34C3F7
0.404201576,0.501890126,0,433.47546,0,-13.149,2008,124.086,22050,0,2,0.318,0,0.414,433.475,7,0.499,TRAQCVQ128F92D2B3D
0.346781042,0.437463586,0,241.26649,0,-10.277,0,71.911,22050,0.183,4,0.242,1,0.345,228.902,1,0.647,TRAQCXM128F4230BAD
0.447330487,0.749077779,0,186.06975,0,-2.136,2008,170.095,22050,0.369,9,0.492,0,0.439,176.495,4,0,TRAQCKG128F421C277
0.426513687,0.582837273,0,79.77751,0,-13.501,2005,69.234,22050,4.441,4,0.448,0,0.549,69.393,1,0.254,TRAQCCG128F14AD361
0.389535576,0.602555589,0,261.48526,0,-19.933,0,101.29,22050,0,8,0.411,1,0.548,246.567,3,0.753,TRAQCIE12903D07754
0.600282491,0.862795414,0,39.18322,0,-17.317,0,218.587,22050,0,5,0.059,1,0.288,39.183,4,0.799,TRAQCBN128F1456991
0,0.044595915,0,361.9522,0,-5.417,0,173.776,22050,0.485,4,0.535,1,0.508,356.153,4,0,TRAQYMX12903CAB6C6
0.362116006,0.482615301,0,343.37914,0,-9.193,1998,124.343,22050,0,2,0.452,1,0.696,343.379,4,0.645,TRAQYXL128F425EA21
0.442765842,0.661080168,0,128.15628,0,-16.117,1994,193.637,22050,0,9,0.041,1,0.308,124.285,4,0,TRAQYVG128F92FE7E1
0.362218957,0.608703568,0,198.63465,0,-8.61,0,163.92,22050,0.297,11,0.745,1,0.664,189.812,4,0.317,TRAQYZO12903CB818E
0.355022011,0.480377153,0,175.22893,0,-2.17,2003,149.654,22050,0,7,0.707,1,0.553,169.918,4,0.442,TRAQYZO128F930BC98
0.562506672,0.908984296,0,172.90404,0,-4.064,2010,93.029,22050,0,1,0,1,0,169.744,4,0.748,TRAQYFL12903D138CF
0.314104478,0.388096191,0,158.30159,0,-14.947,0,101.863,22050,0.218,9,1,1,0.89,152.445,1,0,TRAQYRR128F92F8632
0.531399329,0.79789001,0,57.44281,0,-21.488,0,92.502,22050,2.119,1,0.691,1,0.659,52.547,1,0.478,TRAQYZI128F4273CF3
0.385305378,0.603268922,0,226.37669,0,-15.448,1999,69.347,22050,0.264,8,0,0,0.163,216.549,4,0.789,TRAQYUA128F428742F
0.533842727,0.689800593,0,159.29424,0,-3.276,2009,110.096,22050,0.136,5,0.412,1,0.402,156.45,4,0,TRAQYWJ128F931282C
0.539644312,0.809828092,0,231.60118,0,-10.067,2001,106.961,22050,0,1,0.151,0,0.382,226.975,5,1,TRAQYOC128F9341CDC
0.358681693,0.527919316,0,183.562,0,-10.295,0,104.055,22050,0.37,7,0.712,1,0.656,177.331,4,0,TRAQYSF128F425D3D8
0,0.30794885,0,250.56608,0,-6.063,0,222.02,22050,0,11,0.182,0,0.487,240.042,7,0,TRAQPWZ128F9333FF8
0.492132221,0.677550149,0,106.39628,0,-5.726,2008,83.335,22050,0,6,0,1,0,106.396,3,0.562,TRAQPFR12903CC26CF
0.374530029,0.575532412,0,251.42812,0,-12.667,0,172.076,22050,0.403,0,0.844,1,0.916,243.955,1,0,TRAQPGM128F933B997
0.267757495,0.450361261,0,224.73098,0,-29.084,1998,117.298,22050,0.409,4,0.35,1,0.603,197.939,5,1,TRAQPAW128F423666C
0.396094372,0.569477757,0,233.84771,0,-5.646,0,178.719,22050,0,5,0.598,0,0.808,228.879,4,0.533,TRAQPJU128F1484689
0.321713204,0.467620476,0,150.49098,0,-16.198,2006,101.276,22050,0,2,0,0,0.134,143.18,7,0.634,TRAQPHP128F92F1464
0.463900095,0.71881021,0,327.78404,0,-10.232,1996,121.102,22050,0.363,6,0.073,1,0.41,324.441,4,1,TRAQPZK128F9326C80
0.501825944,0.803087355,0,274.78159,0,-9.061,1996,96.02,22050,4.812,11,0.037,1,0.576,265.346,4,0.367,TRAQPHD128F4226E5E
0.509878708,0.731065756,0,283.48036,0,-6.594,0,195.633,22050,0,9,0.689,1,0.525,283.48,4,0.606,TRAQPKX128F428146D
0.610731463,0.872536599,0,324.07465,0,-5.746,1993,101.66,22050,0,2,0.723,1,0.549,324.075,4,0.636,TRAQPKV128E078EE32
0.299705214,0.477724732,0,233.7171,0,-13.887,0,162.139,22050,1.465,8,0.151,0,0.518,221.124,4,1,TRAQHOL128F422F029
0.430897609,0.567510986,0,288.62649,0,-8.149,1997,150.055,22050,0,6,0.455,0,0.395,281.437,4,0,TRAQHHV128F92E0787
0.599602643,0.826075467,0,259.02975,0,-3.561,2007,150.064,22050,0.077,10,0.039,1,0.208,252.935,7,0.513,TRAQHOI128F4233163
0.395478861,0.555904123,0,246.12526,0,-15.693,0,158.12,22050,0.136,2,0.526,1,0.626,241.099,4,0,TRAQHHW128F14A8FF9
0.68365806,0.899934952,0,197.45914,0,-7.037,2001,103.476,22050,4.447,2,0.31,0,0.447,188.14,4,0.946,TRAQHNX128E07822A7
0.347249717,0.496224085,0,153.59955,0,-14.342,1988,119.317,22050,0.311,11,0.33,0,0.395,143.499,4,0.5,TRAQHLV12903CB6474
0.359775662,0.479290854,0,238.36689,0,-3.768,0,153.978,22050,0.084,11,0.403,1,0.535,233.21,4,0.614,TRAQHYE128F4275428
0.415114608,0.630871879,0,263.18322,0,-6.933,0,92.028,22050,0,9,0.66,1,0.481,250.729,4,1,TRAQHCG128E07951DA
0.311842341,0.429923215,0,286.4322,0,-11.651,0,198.138,22050,0.322,1,0.052,1,0,280.462,1,0,TRAQHMP128F932D69C
0.319209721,0.421792253,0,203.44118,0,-15.095,0,164.886,22050,0.357,7,0.587,1,0.828,191.483,3,0.717,TRAQHKA12903CD817A
0.430942043,0.639436949,0,272.74404,0,-11.812,2009,160.028,22050,0.264,10,0.861,1,0.549,257.538,4,0.404,TRAQHVX128F92E444A
0.338781245,0.419320249,0,312.63302,0,-9.995,0,128.745,22050,0.392,4,0,1,0.236,307.13,4,0.154,TRAQHNQ12903CA5676
0.36134021,0.437634718,0,195.02975,0,-11.149,0,91.765,22050,0,7,0.588,1,0.689,192.145,3,1,TRAQHPK128F92E339B
0.444904177,0.593216548,0,216.60689,0,-9.679,2006,169.875,22050,3.483,5,0.156,0,0.261,203.999,4,0,TRAQHWF128F146FF11
0.612067268,0.889460725,0,161.38404,0,-3.964,2006,113.992,22050,0,11,0.052,0,0.397,152.282,3,0.522,TRAQHAK128F425EDD8
0.605191153,0.775086058,0,128.41751,0,-7.766,2005,154.873,22050,2.107,2,0.251,1,0.532,124.72,4,0.371,TRAQQVR128F4255A3A
0.427914247,0.669726188,0,201.22077,0,-28.25,1995,176.138,22050,0.303,5,0.242,0,0.365,186.027,3,0.74,TRAQQTW128F1466D86
0.414011295,0.565604752,0,286.74567,0,-7.997,1998,134.864,22050,2.444,2,0.446,1,0.524,274.309,4,0.53,TRAQQUC128F9314732
0.405354092,0.414242083,0,219.29751,0,-9.909,2009,102.374,22050,0,6,0.563,0,0.295,205.311,4,0.821,TRAQQYH12903D0C595
0.419967936,0.609819761,0,386.66404,0,-4.151,2000,186.075,22050,8.052,8,0.638,1,0.474,369.023,3,0.583,TRAQQOG128F934B0A1
0.43280431,0.517480572,0,231.47057,0,-5.752,1978,151.004,22050,3.727,4,0.002,1,0.242,217.977,1,0,TRAQQEE128EF342942
0.369870107,0.537532967,0,212.84526,0,-10.187,2008,139.967,22050,0,0,0.723,1,0.587,197.474,1,0,TRAQQZN128F931FA31
0.461345852,0.649583107,0,232.75057,0,-2.42,2008,104.705,22050,0.09,3,0.499,0,0.473,228.421,4,0.59,TRAQQUX128F92F9F10
0.625080481,0.847081688,0,187.66322,0,-5.794,2001,155.411,22050,0,9,0.398,1,0.453,187.663,1,0.117,TRAQQHJ128F9345DC3
0.418736205,0.515455654,0,220.73424,0,-13.333,0,87.858,22050,0,1,0.484,1,0.533,210.977,4,0.824,TRAQQUQ128F933671B
0.33137317,0.492669503,0,45.45261,0,-10.817,2006,95.985,22050,0.212,11,0,0,0,45.453,4,1,TRAQQLM128F147CBFE
